Latitude,Longitude,Rainfall_Norm,Elevation_Norm,Erosion_Norm,EQ_Freq_Norm,Mining Activity,Historical_Landslide_Norm,Base_Landslide_Risk
26.723688,94.798499,0.16607681829108686,0.6572190730243415,0.47000000000000003,0.25,1,0.661,0.47056301917764004
25.109652,95.912715,0.19066570510252237,0.9276425475158386,0.22999999999999998,0.0,1,0.014,0.3805949357787984
23.928699,73.474357,0.5032831183169068,0.6035345115038346,0.4,0.0,0,0.863,0.41282768187999364
8.721824,87.860138,0.5203775919940883,0.6438812937645882,0.27999999999999997,0.75,0,0.024,0.4297706567514397
31.014208,78.136687,0.6590720906007106,0.9449816605535178,0.55,0.5,1,0.437,0.6824643547608811
19.282431,81.398888,0.1485972737875834,0.0873624541513838,0.2,1.0,1,0.242,0.3688218092771726
24.656607,90.217122,0.7381184504571883,0.41647215738579524,0.97,0.0,1,0.923,0.6541240440914562
20.35963,78.37785,0.9709149104765975,0.08036012004001333,0.04,0.75,1,0.717,0.551000751627152
29.768587,91.335937,0.23325720950523962,0.3104368122707569,0.22000000000000003,1.0,0,0.805,0.3949016648304613
8.371002,88.69722,0.0992837237461827,0.48249416472157386,0.42000000000000004,1.0,1,0.308,0.4861197638808605
18.827093,73.245733,0.19744562265730037,0.11803934644881627,0.18,0.0,1,0.814,0.2903692749540884
27.431543,86.414328,0.34587150653952664,0.40480160053351116,0.77,0.5,1,0.294,0.5258281967415839
27.033669,90.949422,0.04708770711468435,0.573191063687896,0.85,1.0,1,0.602,0.6066101395162503
11.384643,87.532132,0.1803266647079249,0.9933311103701233,0.26,0.75,1,0.736,0.5818478882510059
32.913927,83.161893,0.934909675294034,0.5431810603534512,0.39,1.0,1,0.207,0.6910636308941988
29.866427,83.466639,0.10652439078679098,0.9356452150716905,0.42000000000000004,0.0,0,0.902,0.38796014071103585
25.371356,90.393277,0.19946668803475878,0.3827942647549183,0.11000000000000001,0.5,1,0.424,0.36582552495967335
27.625681,91.228307,0.8268739371600027,0.3571190396798933,0.39,0.25,0,0.183,0.4119422922259793
33.972792,79.986764,0.6188177212710454,0.5245081693897966,0.48,0.5,0,0.388,0.46940606419572073
25.968189,74.46471,0.2479121593347401,0.7322440813604535,0.1,0.0,1,0.92,0.42042685610577574
32.149982,80.18963,0.6758282361530313,0.6082027342447482,0.58,0.75,0,0.449,0.5639976058872075
22.065233,81.390004,0.24228300257307445,0.5565188396132044,0.6799999999999999,1.0,1,0.083,0.5661745185659094
29.695637,82.299174,0.15664147012473628,0.7632544181393798,0.39,0.25,0,0.564,0.36371125115906
20.162369,93.438008,0.3406162913895493,0.8006002000666889,0.1,0.5,1,0.292,0.46947411286072516
14.882546,82.533428,0.3609204305670558,0.5345115038346115,0.58,0.75,0,0.204,0.4460324084086863
24.761381,91.820524,0.19176972319417368,0.048349449816605536,0.5900000000000001,0.75,0,0.015,0.28961232076186455
36.127824,94.700426,0.4021185572976487,0.3124374791597199,0.19,0.0,1,0.36,0.3370171351563562
20.726142,91.843734,0.9224338256897888,0.7822607535845282,0.6900000000000001,0.0,1,0.935,0.7185606071393529
13.180424,81.925866,0.5132170552988418,0.15538512837612536,0.2,0.0,1,0.464,0.34578128949993553
31.01389,96.900596,0.17146335817374042,0.245081693897966,0.99,0.5,0,0.693,0.4341821783230283
16.736942,90.640922,0.9865336502933661,0.616538846282094,0.43,0.75,0,0.831,0.6515411818297603
18.469126,87.451753,0.6860203709144654,0.5168389463154385,0.35,0.0,1,0.582,0.5030728819917041
27.23345,89.386234,0.49888707853664194,0.8112704234744915,0.72,1.0,0,0.014,0.5823758543290588
10.440133,94.426697,0.2339405432837416,0.03601200400133378,0.13999999999999999,0.5,0,0.887,0.2573875366212022
13.361151,70.017225,0.0852186222922621,0.7402467489163055,0.26,0.5,0,0.659,0.3622540053563266
18.885593,71.825655,0.8408232947817339,0.1930643547849283,0.04,0.75,0,0.486,0.41791869465241915
19.913431,76.236038,0.32298984125288255,0.009003001000333445,0.86,0.25,1,0.76,0.46804806051328735
12.811722,88.493536,0.8504945822983165,0.6598866288762921,0.86,0.5,0,0.467,0.6383009713498375
16.713349,73.529773,0.06672854510002939,0.6388796265421808,0.36,1.0,0,0.372,0.40365806158344353
36.662732,70.28778,0.3271833293268161,0.5378459486495498,0.18,0.0,0,0.033,0.228665022061614
34.767447,81.74296,0.2966269576288541,0.9869956652217405,0.33999999999999997,0.75,1,0.656,0.6176558724515616
12.296297,69.202217,0.40874266584755653,0.8882960986995665,0.45999999999999996,0.0,1,0.341,0.5059448862018024
13.811784,76.522769,0.7141483479793799,0.7819273091030343,0.85,1.0,0,0.901,0.7450225488154518
8.652252,68.082121,0.5127429507554512,0.9136378792930977,0.42000000000000004,0.25,0,0.425,0.4749133135474823
27.595987,89.691388,0.49502301521586234,0.9236412137379126,0.9400000000000001,0.25,0,0.65,0.5989839965515482
29.541167,75.250079,0.03378829562755417,0.8332777592530843,0.35,0.75,1,0.88,0.5456026257575054
8.773945,68.568938,0.6425964012571562,0.06668889629876626,0.5700000000000001,0.25,1,0.239,0.4493868795740423
17.274062,89.414965,0.3266825146683049,0.23174391463821273,0.82,0.25,0,0.088,0.33831941159471873
33.272927,90.832686,0.5235783541227064,0.1630543514504835,0.5900000000000001,0.0,1,0.87,0.4685054588207734
17.222223,80.192603,0.16783300836026607,0.4991663887962654,0.78,0.0,1,0.312,0.42899152984931965
17.640325,94.511786,0.02577971277722875,0.22140713571190396,0.9199999999999999,1.0,1,0.811,0.565826355336688
22.442045,69.54593,0.1886869307406715,0.6532177392464155,0.9099999999999999,0.75,1,0.49,0.621315280534451
15.54002,75.976843,0.8759537736940982,0.6702234078026008,0.85,0.0,0,0.906,0.6136331249840448
29.732682,70.605864,0.8072998744624591,0.21040346782260755,0.49000000000000005,0.25,1,0.512,0.5306056621801363
20.653635,79.830126,0.8445204198830099,0.12004001333777926,0.8800000000000001,0.75,0,0.668,0.5904381076383083
23.364011,78.778146,0.027068475831797507,0.3021007002334111,0.89,0.5,0,0.293,0.3494872590046316
9.4411,76.15548,0.13819590979103788,0.37479159719906635,0.2,1.0,1,0.674,0.4669072968875727
15.821531,80.893059,0.19800653507483287,0.8992997665888629,0.3,0.25,0,0.725,0.39936158708648084
27.228594,81.315938,0.6537122608331777,0.9956652217405801,0.6900000000000001,1.0,1,0.913,0.8418611095564105
33.256976,70.247726,0.7482415840878942,0.4661553851283761,0.32,0.5,0,0.562,0.4754914730476488
13.865795,71.213509,0.5758500494137131,0.7835945315105035,0.06,0.75,0,0.834,0.508581418655529
36.670359,96.905955,0.1891966487708896,0.4661553851283761,0.6599999999999999,1.0,0,0.215,0.4440302392183976
29.602775,72.471346,0.8349604245127632,0.8186062020673558,0.27,0.25,0,0.81,0.544961346541662
25.922808,70.292028,0.2757908419918623,0.2614204734911637,0.9199999999999999,0.0,0,0.482,0.3534318051961983
10.032688,77.214708,0.9855275692904905,0.9103034344781594,0.18,0.0,0,0.157,0.4801425792182545
23.331763,85.373737,0.011436380957468593,0.35578526175391795,0.4,1.0,1,0.818,0.4858161475901507
36.37484,92.172007,0.3796820605963479,0.6575525175058353,0.06,0.5,1,0.504,0.4638310186502541
21.908038,77.815842,0.10335924214500034,0.918972990996999,0.05,0.0,0,0.904,0.3100344087356499
26.832926,96.859362,0.5426382471041784,0.43981327109036344,0.9400000000000001,0.5,0,0.201,0.5067222159941173
36.133146,74.54775,0.736731750313844,0.6865621873957986,0.5900000000000001,0.25,1,0.606,0.6375953750576207
31.94843,87.750958,0.008427041320548096,0.5505168389463154,0.8800000000000001,0.75,1,0.236,0.5243101281194001
28.441256,94.945654,0.7077356945075101,0.9259753251083694,0.2,0.5,0,0.643,0.5414289886485514
13.076986,94.897326,0.023006312490540175,0.19173057685895298,0.6900000000000001,0.0,1,0.009,0.28299769349442566
20.49666,69.338327,0.24964831681757887,0.6812270756918973,0.8300000000000001,0.25,0,0.813,0.4834574943427742
33.366641,69.09116,0.9259528833569273,0.5481827275758586,0.32,1.0,1,0.179,0.6730247663544036
23.62316,96.570467,0.6412230561713722,0.10636878959653218,0.86,0.25,1,0.386,0.5296795219621494
36.08002,74.235549,0.8981654602598006,0.2644214738246082,0.8099999999999999,0.5,0,0.216,0.5360256598298717
13.642573,73.830934,0.48032354852782755,0.6395465155051684,0.44000000000000006,0.75,1,0.104,0.5588901902329906
17.20618,95.403585,0.9921093868247906,0.980326775591864,0.1,0.5,1,0.335,0.6725927018245704
23.906286,83.401407,0.26851678730735334,0.9283094364788262,0.9400000000000001,0.25,1,0.762,0.6544910841226036
30.160058,78.685897,0.2445533623583251,0.7592530843614538,0.08,0.25,0,0.023,0.26878895746187204
23.357203,96.632237,0.10961386076907327,0.19973324441480494,0.39,0.75,0,0.957,0.3535501140752293
20.693967,90.916713,0.06045834557546944,0.3567855951983995,0.41,0.0,1,0.094,0.2778717054335473
33.85502,95.626427,0.2962018216298513,0.8309436478826275,0.55,0.5,0,0.151,0.4403391849839884
32.501294,93.200415,0.1862028900344561,0.8936312104034678,0.35,0.0,0,0.364,0.33167696458930757
11.04015,95.628638,0.8200428252179102,0.4658219406468823,0.31,0.0,1,0.468,0.506975094433854
9.526525,93.32674,0.08683235841413145,0.6978992997665888,0.38,1.0,0,0.937,0.48098794955685065
36.762896,80.808815,0.3395389834130186,0.3464488162720907,0.61,0.0,1,0.939,0.4700745091076728
33.358815,90.769075,0.23203744758139908,0.0916972324108036,0.13999999999999999,0.5,1,0.187,0.2980488083775105
26.985371,69.588459,0.2819653302705735,0.5951983994664888,0.96,0.75,1,0.119,0.6059310124609412
33.127152,70.836542,0.6971651664485342,0.056018672890963656,1.0,0.0,0,0.293,0.41479502619032627
23.845782,68.650018,0.723877507412057,0.8369456485495165,0.55,0.0,0,0.515,0.5098585065629175
22.609648,82.718522,0.03282450564028599,0.09903301100366789,0.8699999999999999,0.75,1,0.146,0.429112728610805
27.882165,74.500831,0.8069904822956454,0.162054018006002,0.43,0.5,0,0.512,0.4463584241751118
24.579938,71.170724,0.5748751302118112,0.25841947315771924,0.63,1.0,1,0.371,0.6085026771844967
14.234671,90.539364,0.5255259666835831,0.7062354118039347,0.6,0.75,0,0.57,0.5621285740316826
9.805772,77.184361,0.39644265783452204,0.9186395465155052,0.18,0.25,0,0.23,0.3793385737617315
10.395468,82.860484,0.3504189036388081,0.624541513837946,0.71,0.5,1,0.45,0.5745130286772913
35.372815,69.267379,0.9701603497244408,0.8046015338446149,0.65,0.0,0,0.012,0.5346603942000332
25.084844,95.569565,0.5382132713658663,0.4734911637212404,0.8,1.0,1,0.784,0.7176515505857147
31.300518,71.08913,0.7646215621855998,0.39846615538512836,0.13,1.0,0,0.929,0.5397486216234256
27.495291,88.38744,0.861005012598271,0.7269089696565522,0.0,0.75,0,0.079,0.4810330470808782
10.655461,83.005298,0.6689548331953312,0.869623207735912,0.13,0.25,1,0.765,0.5811633498460153
32.036911,72.163266,0.017034375918160205,0.07402467489163055,0.29,0.5,0,0.415,0.19356352895786616
26.730736,80.369144,0.2520655822359928,0.6012004001333778,0.76,0.5,1,0.712,0.5814564755856738
27.070162,82.972131,0.46890497431377276,0.9546515505168389,0.15,0.75,0,0.432,0.493856553681811
30.951584,76.98676,0.14506486106288452,0.14738246082027343,0.18,0.25,1,0.681,0.3073427074297758
10.974952,88.629566,0.6193096325578498,0.770590196732244,1.0,0.0,1,0.477,0.6566454474859111
21.036256,82.71085,0.0032141171861784184,0.9516505501833945,0.6900000000000001,0.5,1,0.569,0.5610336393332235
18.757501,74.623716,0.10064371377440637,0.6812270756918973,0.04,0.5,0,0.736,0.3180063435819811
34.040052,95.040131,0.7413615036014141,0.3357785928642881,0.45,1.0,1,0.351,0.6275960944732112
32.615379,72.089417,0.3446873581025135,0.1610536845615205,0.73,0.0,0,0.769,0.3412825764379325
31.643849,91.127692,0.11152585984312262,0.26042014004668224,0.03,0.25,1,0.353,0.2587654929701171
28.025279,71.783799,0.9967413659552874,0.35511837279093034,0.47000000000000003,0.0,1,0.114,0.5256090160470079
21.467202,69.107384,0.6222210351059947,0.10670223407802601,0.2,0.5,0,0.181,0.3099957055921039
33.656073,88.5846,0.766166297176741,0.37945981993998,0.63,1.0,0,0.511,0.5945335382821813
26.783656,96.601817,0.1269798872833142,0.4511503834611537,0.32,0.5,0,0.564,0.3173750485130593
23.567782,94.41162,0.5404702760935568,0.6415471823941313,0.6900000000000001,0.75,0,0.27,0.5409270055022155
12.296023,82.91465,0.5143500093485404,0.25108369456485496,0.37,1.0,0,0.498,0.45260424125010607
10.659018,71.316051,0.3826357541601005,0.05501833944648216,0.8099999999999999,1.0,0,0.429,0.4615626064293215
33.944821,90.279148,0.7829714112734495,0.7109036345448483,0.9199999999999999,0.25,0,0.17,0.576423579727332
12.211834,73.171034,0.5110557618170002,0.23507835945315106,0.02,0.5,0,0.899,0.3436796123448803
18.737563,70.784076,0.4395705903825779,0.16872290763587863,0.89,0.75,1,0.355,0.5696372291228202
14.399921,90.71107,0.6129481734732944,0.5461820606868957,0.06999999999999999,0.5,1,0.837,0.5351734555057028
19.196112,73.002052,0.17363578087021558,0.8146048682894298,0.78,0.25,1,0.491,0.5489299188754398
12.061942,78.56234,0.12154215301334619,0.7985995331777259,0.9400000000000001,0.0,1,0.984,0.5765054448888818
29.390991,87.540794,0.40875824674804356,0.6222074024674892,0.72,1.0,0,0.849,0.6055310421805087
32.53792,83.02148,0.1642293686619123,0.1503834611537179,0.08,0.0,1,0.994,0.28653403439622166
33.971257,72.382869,0.9114670975898573,0.8502834278092698,0.8400000000000001,1.0,0,0.475,0.7634234599593184
34.149662,78.819745,0.909218996233874,0.0040013337779259755,0.8099999999999999,0.5,1,0.408,0.6059050158140538
32.728678,80.87835,0.6091152719534889,0.6125375125041681,0.58,0.75,0,0.387,0.5419863204892058
28.739149,91.019688,0.9453154909764329,0.5211737245748583,0.89,0.25,0,0.27,0.5830636176590799
35.022434,74.40142,0.30173749298859487,0.43747915971990664,0.35,1.0,1,0.644,0.5473302051911301
24.96584,85.768022,0.24958821905855755,0.5358452817605869,0.21000000000000002,0.0,0,0.775,0.2890661111167568
33.570671,89.486249,0.6654802923867269,0.6735578526175392,0.48,0.25,0,0.733,0.5078816436201896
27.560348,79.010523,0.2877992645814971,0.8812937645881961,0.33999999999999997,0.75,0,0.634,0.49210856906301353
32.006343,82.241595,0.5300577828823777,0.6812270756918973,0.9,0.5,0,0.983,0.6220598608589738
10.873711,80.679711,0.15697757240667046,0.9256418806268756,0.96,0.5,1,0.935,0.6848727692270428
16.530848,86.557411,0.21951930696154634,0.04701567189063021,0.9800000000000001,1.0,1,0.657,0.5759829611185127
36.641012,75.232338,0.23426329050811542,0.3411137045681894,0.77,0.5,1,0.395,0.49528856354066675
24.34781,89.80638,0.12562434894094396,0.5251750583527842,0.33999999999999997,1.0,1,0.995,0.5539410989057928
25.263749,71.321339,0.19707835857439215,0.7419139713237746,0.21000000000000002,1.0,0,0.967,0.486352383908353
30.580702,83.505766,0.9328641256443816,0.5858619539846616,0.65,0.5,0,0.913,0.6466884222080277
12.03307,82.073103,0.9717251173019222,0.05268422807602534,0.99,0.0,0,0.776,0.5290681249406857
17.246579,85.048388,0.8815384135972294,0.23907969323107703,0.08,0.75,0,0.797,0.47640054204552273
34.556513,79.442622,0.6590965748729045,0.8482827609203067,0.27,0.75,0,0.083,0.5092306959022874
33.528556,90.54321,0.8661244513297186,0.5808602867622541,0.8800000000000001,0.5,1,0.823,0.7660031701848805
14.594072,70.009623,0.6465717567242716,0.9859953317772591,0.32,0.5,0,0.138,0.5116420055365197
28.609493,91.132248,0.023357995672961367,0.15838612870956986,0.29,0.5,0,0.077,0.17821672466015434
8.816798,85.158838,0.6080824808354925,0.8722907635878626,0.78,1.0,1,0.575,0.7899787729264457
31.903216,86.8857,0.4022187202293509,0.5025008336112038,0.22000000000000003,0.0,1,0.399,0.38495484677957853
8.473245,83.41084,0.4075206780807893,0.5015005001667222,0.89,0.5,0,0.697,0.5248802695535418
19.766341,69.960225,0.04805372294487923,0.41980660220073357,0.9199999999999999,0.25,0,0.561,0.3735747511763665
12.075841,69.024182,0.9159944621027983,0.9086362120706902,0.58,0.5,1,0.294,0.7311258579398375
28.175942,80.237434,0.7931078999617157,0.2930976992330777,0.9400000000000001,0.75,0,0.395,0.5968965148370445
20.603474,69.391571,0.197087261946099,0.4638212737579193,0.41,1.0,0,0.768,0.45083607023810857
35.625819,95.490028,0.09635006276877055,0.2527509169723241,0.8800000000000001,0.0,0,0.126,0.2632376990866575
23.045292,96.458073,0.17920929155871332,0.06302100700233411,0.78,0.75,0,0.632,0.38910652429014514
25.630789,82.034183,0.5924993545055514,0.25308436145381796,0.45,0.25,0,0.571,0.3833417109171514
8.32364,75.952133,0.5320098471291079,0.3761253751250417,0.26,0.25,0,0.41,0.3387275368072853
24.581252,90.049122,0.21825280233624478,0.942647549183061,0.41,1.0,1,0.177,0.5927927104206734
12.058196,78.857167,0.0919317645592386,0.41647215738579524,0.8800000000000001,1.0,0,0.508,0.48307737261696876
27.084441,77.77265,0.27184887416864767,0.8606202067355785,0.79,0.75,0,0.184,0.5289862598892776
14.413115,93.473195,0.818482509326282,0.4618206068689563,0.96,0.75,0,0.783,0.6797847487053618
34.501809,77.300426,0.957061264100715,0.20573524508169388,0.96,0.25,0,0.933,0.6032123650415177
18.426569,74.365942,0.5123333956569354,0.11637212404134711,0.8099999999999999,0.5,1,0.462,0.5345577737225033
26.402058,85.163543,0.0026443013969390202,0.4871623874624875,0.21000000000000002,0.0,1,0.883,0.3283935528417323
28.642837,79.663883,0.8879577445978794,0.2377459153051017,0.05,0.75,1,0.619,0.5539386192104901
31.932357,86.679608,0.032517339316399135,0.326108702900967,0.16999999999999998,0.75,0,0.992,0.3190510754092932
35.810672,74.85815,0.9364588619710286,0.37679226408802935,0.64,0.75,1,0.813,0.731273168310363
32.063176,89.292682,0.3621001273182155,0.7969323107702567,0.9099999999999999,0.25,0,0.707,0.5401114939836053
17.329104,75.111138,0.24786986831913246,0.8332777592530843,0.47000000000000003,0.5,1,0.894,0.5870230189304001
20.9927,94.900381,0.7101262498108035,0.8276092030676893,0.96,1.0,1,0.391,0.8241534030662389
35.924304,94.510296,0.33074467800956225,0.07869289763254418,0.09,1.0,0,0.297,0.2961247490288994
29.037163,92.9271,0.917316612801268,0.3997999333111037,0.09,0.5,1,0.915,0.5937891398625378
25.032858,74.223771,0.2219988959819084,0.04534844948316105,0.64,0.5,1,0.004,0.3679694138921093
13.171463,73.293678,0.03650604984107482,0.5485161720573525,0.24,0.0,0,0.57,0.2238297468717392
26.767762,90.417362,0.08797198999261022,0.22340780260086696,0.9400000000000001,0.75,1,0.473,0.514474558018326
36.35188,83.465274,0.5657358191547139,0.08902967655885295,0.19,1.0,0,0.759,0.4231398901004491
35.62643,90.805846,0.9166777958813002,0.4038012670890297,0.2,0.75,0,0.109,0.47332970238813105
12.264396,93.384228,0.1891588094411354,0.492164054684895,0.45999999999999996,0.5,0,0.777,0.39042251329726285
30.208228,92.590712,0.756835563627946,0.14538179393131043,0.65,0.0,0,0.049,0.3531852496932486
28.862463,71.282963,0.24196025534870064,0.9326442147382461,0.9099999999999999,0.5,0,0.859,0.5899189067848244
24.991273,78.572886,0.2393960842971234,0.2184061353784595,0.8400000000000001,1.0,0,0.992,0.5207302481499727
11.088008,85.184557,0.45678971126365564,0.9039679893297766,0.8,0.0,0,0.151,0.4700910256818693
16.709882,70.463261,0.4477794990963078,0.24174724908302767,0.37,0.5,1,0.804,0.4896943245906825
31.875693,70.73879,0.3675690233891576,0.22740913637879293,0.5,0.0,0,0.911,0.32847408312304804
34.865607,82.447319,0.8189454846550389,0.0426808936312104,0.47000000000000003,0.25,1,0.019,0.4466725498900018
30.989331,72.294991,0.37010648432561416,0.5955318439479826,0.6599999999999999,0.5,1,0.619,0.580532989871
17.934452,79.705236,0.04214633581737405,0.5115038346115371,0.93,0.75,0,0.208,0.43213735087665095
30.887995,71.021312,0.5490976432775093,0.22940980326775592,0.48,1.0,1,0.512,0.5803563714729285
31.571382,82.166111,0.6105175529973202,0.6012004001333778,0.44000000000000006,0.75,0,0.952,0.5685694682760056
11.590253,86.836749,0.25192312828868296,0.0,0.02,0.75,0,0.878,0.2672807820721707
28.117957,91.670959,0.98341969603889,0.33011003667889294,0.55,0.75,0,0.601,0.5944769313455012
33.895282,80.128932,0.36421467809859603,0.013337779259753251,0.47000000000000003,0.0,1,0.969,0.3846212253765997
24.33118,78.582335,0.9404809601396049,0.2937645881960654,0.2,0.5,1,0.434,0.5522731576741143
22.270724,72.399472,0.6828552222726747,0.924974991663888,0.61,0.5,1,0.44,0.6967088039009462
21.37904,83.88688,0.5356379710996556,0.588862954318106,0.0,1.0,1,0.99,0.600682083638535
11.21066,90.724083,0.22908820570349991,0.9383127709236412,0.86,0.0,1,0.792,0.5961346056106033
26.207873,95.050665,0.7574387670610861,0.9953317772590864,0.35,0.0,0,0.808,0.5392260472170889
35.954227,69.167934,0.7066405797875657,0.9673224408136045,0.03,0.0,0,0.117,0.3878246331096123
18.951882,93.521396,0.5534536178850932,0.8549516505501834,0.95,0.0,1,0.649,0.66425373458131
32.728082,95.037868,0.38428287792587057,0.07369123041013671,0.86,0.5,1,0.657,0.523508965563495
13.257348,72.602343,0.5126917563681367,0.35145048349449814,0.89,0.5,0,0.869,0.5383630357909338
14.596378,68.01291,0.09713133363604798,0.26175391797265757,0.12,0.25,1,0.323,0.2704336170035435
22.43505,96.666991,0.10891494609008434,0.10370123374458153,0.7,0.5,0,0.634,0.3263689832714374
22.317535,79.237393,0.8241138919308744,0.691563854618206,0.93,1.0,0,0.002,0.6805412439063598
12.090508,92.422872,0.36751560315891635,0.5568522840946982,0.6799999999999999,0.75,0,0.04,0.4557493576086687
18.638114,86.466009,0.12825752112324937,0.20806935645215072,0.78,1.0,1,0.843,0.5639782515712426
23.840414,68.585913,0.5738044997640608,0.16872290763587863,0.6,0.25,0,0.993,0.4339957064681909
28.769693,71.662635,0.3696234764105167,0.9029676558852952,0.37,0.5,0,0.832,0.5051994002796882
22.499928,86.973605,0.8222909265738937,0.7105701900633544,0.96,0.25,0,0.576,0.6347867696561442
28.795056,73.041593,0.6419776169235291,0.2940980326775592,0.71,0.25,1,0.428,0.541614010766394
8.34866,80.027359,0.39064656285335264,0.10070023341113704,0.8300000000000001,1.0,0,0.009,0.4347016873955656
32.456346,76.77815,0.3442444153600969,0.1193731243747916,0.97,0.5,0,0.529,0.43183572871498255
14.204067,88.286943,0.9736437939047518,0.7572524174724908,0.08,0.5,1,0.5,0.6358614319706862
20.067581,87.838878,0.8964471095203755,0.10670223407802601,0.99,0.0,0,0.004,0.4438522241956991
13.521903,92.329237,0.04236001673833883,0.56918972990997,0.5,0.75,1,0.017,0.4386279501665787
18.407223,93.342608,0.01743502764496916,0.5981993997999333,0.58,0.5,1,0.651,0.48009863687122895
14.169922,73.127308,0.3759337411077576,0.9583194398132711,0.01,1.0,0,0.534,0.49104732323959366
31.861744,93.682465,0.9620783140575336,0.6495498499499833,0.64,0.0,1,0.253,0.6237295485043801
19.609905,93.210282,0.08332220411869977,0.17405801933977993,0.26,0.5,0,0.279,0.21054215489763092
32.735972,87.968413,0.12268623627767836,0.028342780926975657,0.7,1.0,0,0.918,0.41814011525481465
32.091333,90.493473,0.14307940917225356,0.4751583861287096,0.5599999999999999,0.75,0,0.793,0.43460152951880526
27.035716,86.698145,0.9630599107882155,0.9236412137379126,0.15,1.0,0,0.518,0.6572932204446365
19.032151,87.848057,0.09327394784404856,0.7402467489163055,0.75,0.5,0,0.142,0.4105678367442733
29.592469,75.436095,0.5445636012357881,0.2870956985661887,0.52,1.0,0,0.062,0.45376004002218473
9.77957,83.480597,0.3190033565711335,0.8056018672890963,0.26,0.0,1,0.381,0.43097121260060267
9.154789,90.113082,0.6652020620208874,0.4391463821273758,0.3,0.5,0,0.31,0.420129791930697
20.55807,94.129819,0.32727904057266494,0.588862954318106,0.65,0.5,0,0.283,0.4328923510067874
19.692965,77.389283,0.7794434502346039,0.09869956652217406,0.06999999999999999,0.0,0,0.317,0.2603007758630858
16.524077,78.18384,0.42200868969078603,0.3931310436812271,0.48,0.0,1,0.965,0.4766283811589419
29.197866,78.721229,0.734597166947123,0.45048349449816605,0.32999999999999996,0.0,0,0.604,0.400145990636414
8.12963,91.917077,0.6106622327875568,0.6865621873957986,0.42000000000000004,0.25,0,0.913,0.502777995676049
12.780018,78.241118,0.8697102842846588,0.8619539846615538,0.16,0.25,0,0.211,0.4804183680034755
34.152849,88.637024,0.15654575887888747,0.7105701900633544,0.8699999999999999,0.5,1,0.683,0.5985504777323928
8.735136,80.86911,0.7001611510278943,0.2737579193064355,0.3,0.5,1,0.007,0.4654918716182607
30.249385,80.21478,0.9143718226092221,0.9366455485161721,0.95,0.25,1,0.319,0.7753220653555399
21.678505,92.271328,0.5209718920555215,0.27775925308436145,0.09,0.0,0,0.757,0.2794948236307527
9.070611,81.539018,0.7781101703215009,0.6912304101367123,0.27,0.25,0,0.049,0.42917362460771763
8.095432,95.340975,0.7792698344863201,0.8462820940313438,0.22999999999999998,0.5,0,0.432,0.5282738774278488
31.642029,78.585578,0.30934097242625785,0.5345115038346115,0.9,0.5,1,0.496,0.5888375438734869
15.948423,93.516894,0.4874996661235611,0.8652884294764922,0.25,0.5,1,0.297,0.5496326024261887
26.727101,69.047431,0.1491225727182884,0.6802267422474157,0.12,0.0,1,0.483,0.3456259916290553
30.531878,89.060995,0.20459948182376667,0.43247749249749917,0.26,0.25,0,0.768,0.3039453689554415
32.110829,69.669234,0.11879101115592475,0.29076358786262085,0.25,0.5,0,0.783,0.29115047036150543
12.656873,94.305488,0.6181321616496168,0.14638212737579193,0.39,0.5,1,0.662,0.5030094658875627
15.776713,83.572895,0.6436959676629541,0.06568856285428476,0.77,0.0,0,0.092,0.3372617044865955
20.575822,68.810298,0.5100630358716847,0.8086028676225409,0.93,0.5,1,0.811,0.7313363324924294
27.687047,92.155381,0.04143629192375153,0.6742247415805268,0.06,1.0,1,0.437,0.45090402129704327
34.637669,77.094487,0.20894210137379027,0.511837279093031,0.08,0.5,1,0.075,0.3531029811620538
19.790001,94.639677,0.435270261848162,0.7439146382127376,0.25,0.5,1,0.105,0.493100493104588
10.949177,69.517418,0.15314912257271832,0.23941313771257086,0.78,0.0,0,0.336,0.2757699081856938
19.985673,72.39047,0.5718769197895244,0.5955318439479826,0.77,0.75,0,0.131,0.5416755987369776
32.639803,83.686135,0.30646518336494033,0.10303434478159386,0.32,0.5,1,0.745,0.4107231647975539
23.103182,72.972539,0.7329433656525728,0.6605535178392797,0.5599999999999999,0.0,0,0.424,0.4697465449809991
31.694931,96.547289,0.5937413748586591,0.42480826942314104,0.5900000000000001,0.0,1,0.555,0.506896997599293
15.770605,69.702797,0.16537122608331775,0.9216405468489497,0.63,0.0,0,0.261,0.3777709158906194
8.135266,79.865722,0.6294995414763572,0.2550850283427809,0.89,0.5,1,0.822,0.6435918910376455
36.376347,96.839779,0.6142725500146906,0.8719573191063688,0.06999999999999999,0.5,1,0.025,0.5194596013249464
33.000624,82.625871,0.1659877845740182,0.5258419473157719,0.0,0.75,0,0.486,0.307765335606659
36.611256,79.657633,0.5241748800270664,0.061020340113371124,0.74,1.0,1,0.959,0.6371477880294408
14.521635,87.749609,0.1999452442640028,0.4851617205735245,0.77,0.25,0,0.886,0.42711865518070563
22.266183,68.527682,0.14025926618410395,0.3581193731243748,1.0,0.0,0,0.539,0.360588691170901
11.449218,93.188645,0.17444598769554032,0.4704901633877959,0.72,0.0,0,0.815,0.36320952960144426
14.073609,69.490749,0.843365207404044,0.6632210736912304,1.0,0.25,1,0.949,0.7758855165892571
