Origin Time,Latitude,Longitude,Depth,Magnitude,Energy_Index,Depth_Factor
2020-07-07 01:03:29 IST,31.24,78.46,7.0,3.2,39.810717055349734,0.6818181818181818
2020-07-03 12:26:28 IST,37.79,69.85,15.0,3.2,39.810717055349734,0.5
2020-06-23 23:03:48 IST,22.89,93.64,10.0,3.2,39.810717055349734,0.6000000000000001
2020-06-15 04:07:55 IST,33.0,75.9,5.0,3.2,39.810717055349734,0.75
2020-05-29 23:53:28 IST,23.2,93.8,5.0,3.2,39.810717055349734,0.75
2020-05-19 09:21:09 IST,27.88,75.82,20.0,3.2,39.810717055349734,0.4285714285714286
2020-05-17 08:57:18 IST,25.0,94.7,110.0,3.2,39.810717055349734,0.12000000000000002
2020-04-21 04:34:43 IST,28.9,76.7,10.0,3.2,39.810717055349734,0.6000000000000001
2020-04-08 01:33:18 IST,27.3,88.6,5.0,3.2,39.810717055349734,0.75
2020-04-03 19:47:56 IST,26.2,93.1,26.0,3.2,39.810717055349734,0.36585365853658536
2020-04-03 17:17:50 IST,12.3,76.7,40.0,3.2,39.810717055349734,0.27272727272727276
2020-03-31 09:23:22 IST,25.71,91.74,15.0,3.2,39.810717055349734,0.5
2020-03-27 20:43:01 IST,32.65,76.26,2.0,3.2,39.810717055349734,0.8823529411764706
2020-03-21 10:55:23 IST,30.8,78.9,56.0,3.2,39.810717055349734,0.2112676056338028
2020-03-20 20:13:11 IST,27.2,92.8,5.0,3.2,39.810717055349734,0.75
2020-03-18 01:17:37 IST,25.5,90.9,10.0,3.2,39.810717055349734,0.6000000000000001
2020-03-01 10:13:38 IST,31.3,77.4,5.0,3.2,39.810717055349734,0.75
2020-03-01 04:23:51 IST,27.9,94.2,5.0,3.2,39.810717055349734,0.75
2020-02-29 04:41:56 IST,33.0,76.2,10.0,3.2,39.810717055349734,0.6000000000000001
2020-02-28 00:24:20 IST,36.3,71.4,110.0,3.2,39.810717055349734,0.12000000000000002
2020-02-24 12:37:59 IST,24.4,94.4,73.0,3.2,39.810717055349734,0.17045454545454547
2020-02-16 22:44:00 IST,34.58,77.66,10.0,3.2,39.810717055349734,0.6000000000000001
2020-02-15 14:54:24 IST,39.5,73.3,10.0,3.2,39.810717055349734,0.6000000000000001
2020-02-11 01:18:17 IST,11.0,92.8,10.0,3.2,39.810717055349734,0.6000000000000001
2020-02-08 02:37:03 IST,23.37,94.15,10.0,3.2,39.810717055349734,0.6000000000000001
2020-01-26 18:54:34 IST,25.9,90.3,7.0,3.2,39.810717055349734,0.6818181818181818
2020-01-22 01:57:17 IST,28.2,92.0,10.0,3.2,39.810717055349734,0.6000000000000001
2020-01-18 03:16:05 IST,25.1,95.6,33.0,3.2,39.810717055349734,0.3125
2020-01-17 03:43:35 IST,25.5,95.0,104.0,3.2,39.810717055349734,0.12605042016806722
2020-01-15 12:02:46 IST,33.0,76.1,5.0,3.2,39.810717055349734,0.75
2020-01-04 14:56:17 IST,27.1,92.0,20.0,3.2,39.810717055349734,0.4285714285714286
2019-12-24 20:07:02 IST,26.6,88.8,32.0,3.2,39.810717055349734,0.3191489361702128
2019-12-13 15:56:00 IST,20.0,72.9,4.0,3.2,39.810717055349734,0.7894736842105263
2019-12-08 04:26:42 IST,30.5,79.3,5.0,3.2,39.810717055349734,0.75
2019-12-03 19:38:54 IST,32.7,76.2,5.0,3.2,39.810717055349734,0.75
2019-11-26 01:08:51 IST,24.5,92.4,10.0,3.2,39.810717055349734,0.6000000000000001
2019-11-13 01:07:17 IST,25.8,90.2,20.0,3.2,39.810717055349734,0.4285714285714286
2019-11-03 02:00:01 IST,26.4,93.3,24.0,3.2,39.810717055349734,0.3846153846153846
2019-10-28 08:37:09 IST,28.9,76.8,7.0,3.2,39.810717055349734,0.6818181818181818
2019-09-26 20:09:08 IST,25.9,90.5,5.0,3.2,39.810717055349734,0.75
2019-09-21 22:30:06 IST,20.0,72.8,10.0,3.2,39.810717055349734,0.6000000000000001
2019-09-20 03:10:47 IST,25.9,90.8,5.0,3.2,39.810717055349734,0.75
2019-09-09 21:27:37 IST,33.0,76.0,5.0,3.2,39.810717055349734,0.75
2019-09-09 12:40:16 IST,32.9,76.0,5.0,3.2,39.810717055349734,0.75
2019-08-24 04:00:30 IST,30.8,78.4,5.0,3.2,39.810717055349734,0.75
2019-08-13 05:38:33 IST,20.0,72.8,10.0,3.2,39.810717055349734,0.6000000000000001
2021-07-04 19:00:52 IST,24.81,93.9,30.0,3.3,44.6683592150963,0.3333333333333333
2021-05-23 13:06:16 IST,37.31,70.51,14.0,3.3,44.6683592150963,0.5172413793103449
2021-05-23 09:16:53 IST,17.36,73.84,5.0,3.3,44.6683592150963,0.75
2021-05-22 13:29:03 IST,33.15,75.92,10.0,3.3,44.6683592150963,0.6000000000000001
2021-05-13 09:15:00 IST,23.519,92.614,10.0,3.3,44.6683592150963,0.6000000000000001
2021-05-01 20:09:46 IST,26.72,92.39,15.0,3.3,44.6683592150963,0.5
2021-04-29 16:17:33 IST,26.59,92.47,26.0,3.3,44.6683592150963,0.36585365853658536
2021-03-22 23:28:09 IST,25.24,95.02,10.0,3.3,44.6683592150963,0.6000000000000001
2021-03-20 21:06:07 IST,23.01,93.12,17.0,3.3,44.6683592150963,0.46875
2021-03-11 08:04:17 IST,22.75,94.51,50.0,3.3,44.6683592150963,0.23076923076923073
2021-03-07 15:50:08 IST,38.98,70.17,10.0,3.3,44.6683592150963,0.6000000000000001
2021-02-25 09:19:01 IST,25.21,94.37,48.0,3.3,44.6683592150963,0.23809523809523808
2021-02-18 05:29:49 IST,17.75,73.55,6.0,3.3,44.6683592150963,0.7142857142857143
2021-01-26 12:35:18 IST,25.14,93.87,15.0,3.3,44.6683592150963,0.5
2021-01-09 11:27:30 IST,30.79,78.58,10.0,3.3,44.6683592150963,0.6000000000000001
2021-01-08 10:05:19 IST,29.85,79.77,10.0,3.3,44.6683592150963,0.6000000000000001
2021-01-02 13:24:40 IST,21.79,74.7,5.0,3.3,44.6683592150963,0.75
2020-12-12 20:41:37 IST,26.88,96.18,10.0,3.3,44.6683592150963,0.6000000000000001
2020-12-08 00:27:44 IST,28.96,76.99,14.0,3.3,44.6683592150963,0.5172413793103449
2020-11-15 23:31:20 IST,30.92,78.01,5.0,3.3,44.6683592150963,0.75
2020-11-05 00:24:53 IST,28.29,91.74,10.0,3.3,44.6683592150963,0.6000000000000001
2020-11-02 23:31:34 IST,23.54,95.08,18.0,3.3,44.6683592150963,0.45454545454545453
2020-10-30 03:47:24 IST,35.59,74.95,16.0,3.3,44.6683592150963,0.48387096774193555
2020-10-27 04:10:50 IST,21.92,79.5,15.0,3.3,44.6683592150963,0.5
2020-10-09 02:43:33 IST,32.8,76.53,5.0,3.3,44.6683592150963,0.75
2020-10-07 15:25:55 IST,33.81,78.72,10.0,3.3,44.6683592150963,0.6000000000000001
2020-09-02 14:09:48 IST,23.16,70.25,5.0,3.3,44.6683592150963,0.75
2020-08-28 06:27:19 IST,23.0,93.27,5.0,3.3,44.6683592150963,0.75
2020-08-15 00:36:11 IST,36.15,71.32,90.0,3.3,44.6683592150963,0.14285714285714285
2020-08-02 06:10:06 IST,37.01,72.03,80.0,3.3,44.6683592150963,0.15789473684210528
2020-08-01 04:49:26 IST,36.52,71.08,30.0,3.3,44.6683592150963,0.3333333333333333
2020-07-14 22:32:26 IST,36.39,69.43,10.0,3.3,44.6683592150963,0.6000000000000001
2020-07-12 13:41:28 IST,39.19,72.56,10.0,3.3,44.6683592150963,0.6000000000000001
2020-07-12 10:31:39 IST,37.99,69.16,10.0,3.3,44.6683592150963,0.6000000000000001
2020-06-26 18:57:16 IST,25.38,89.43,10.0,3.3,44.6683592150963,0.6000000000000001
2020-06-23 17:28:07 IST,19.54,77.1,5.0,3.3,44.6683592150963,0.75
2020-06-23 08:48:25 IST,37.1,71.66,125.0,3.3,44.6683592150963,0.10714285714285714
2020-05-31 10:38:28 IST,32.2,74.5,10.0,3.3,44.6683592150963,0.6000000000000001
2020-05-03 23:43:21 IST,37.2,71.8,117.0,3.3,44.6683592150963,0.11363636363636363
2020-04-21 20:39:41 IST,30.4,79.3,5.0,3.3,44.6683592150963,0.75
2020-04-14 03:13:05 IST,25.1,91.8,34.0,3.3,44.6683592150963,0.30612244897959184
2020-04-08 22:01:45 IST,25.0,94.3,40.0,3.3,44.6683592150963,0.27272727272727276
2020-04-01 22:20:58 IST,30.0,80.0,5.0,3.3,44.6683592150963,0.75
2020-03-24 07:22:24 IST,27.8,76.5,10.0,3.3,44.6683592150963,0.6000000000000001
2020-03-19 09:19:04 IST,20.0,72.9,10.0,3.3,44.6683592150963,0.6000000000000001
2020-03-18 20:29:29 IST,31.2,79.2,5.0,3.3,44.6683592150963,0.75
2020-02-21 02:05:03 IST,25.5,92.8,15.0,3.3,44.6683592150963,0.5
2020-01-31 13:24:42 IST,20.1,72.8,9.0,3.3,44.6683592150963,0.625
2020-01-31 00:39:57 IST,33.2,76.3,10.0,3.3,44.6683592150963,0.6000000000000001
2020-01-29 11:40:45 IST,33.5,75.5,10.0,3.3,44.6683592150963,0.6000000000000001
2020-01-19 16:14:14 IST,32.4,76.0,10.0,3.3,44.6683592150963,0.6000000000000001
2020-01-05 12:51:01 IST,35.8,75.2,10.0,3.3,44.6683592150963,0.6000000000000001
2019-12-22 13:01:33 IST,24.9,94.2,36.0,3.3,44.6683592150963,0.29411764705882354
2019-12-15 04:23:46 IST,34.6,75.1,72.0,3.3,44.6683592150963,0.1724137931034483
2019-12-14 00:22:06 IST,23.0,94.3,50.0,3.3,44.6683592150963,0.23076923076923073
2019-12-11 01:49:59 IST,33.5,74.0,42.0,3.3,44.6683592150963,0.2631578947368421
2019-11-23 20:40:49 IST,19.9,72.8,10.0,3.3,44.6683592150963,0.6000000000000001
2019-11-16 04:14:59 IST,24.9,94.2,38.0,3.3,44.6683592150963,0.2830188679245283
2019-11-09 13:07:38 IST,24.9,92.7,20.0,3.3,44.6683592150963,0.4285714285714286
2019-10-31 06:23:02 IST,27.6,90.4,10.0,3.3,44.6683592150963,0.6000000000000001
2019-10-19 06:36:18 IST,28.6,76.5,5.0,3.3,44.6683592150963,0.75
2019-10-12 07:53:45 IST,22.7,94.5,136.0,3.3,44.6683592150963,0.09933774834437087
2019-10-04 01:06:21 IST,36.5,76.6,40.0,3.3,44.6683592150963,0.27272727272727276
2019-10-01 18:52:38 IST,30.4,79.3,10.0,3.3,44.6683592150963,0.6000000000000001
2019-09-29 15:16:59 IST,26.5,92.4,21.0,3.3,44.6683592150963,0.4166666666666667
2019-09-09 14:35:06 IST,24.9,94.1,30.0,3.3,44.6683592150963,0.3333333333333333
2019-09-08 07:03:07 IST,26.4,92.9,10.0,3.3,44.6683592150963,0.6000000000000001
2021-07-30 21:31:10 IST,31.5,74.37,33.0,3.4,50.11872336272722,0.3125
2021-07-24 01:28:41 IST,30.74,78.68,10.0,3.4,50.11872336272722,0.6000000000000001
2021-07-19 21:03:34 IST,20.02,72.92,5.0,3.4,50.11872336272722,0.75
2021-07-16 08:39:11 IST,26.48,92.44,10.0,3.4,50.11872336272722,0.6000000000000001
2021-07-14 23:33:26 IST,28.89,89.0,10.0,3.4,50.11872336272722,0.6000000000000001
2021-07-14 19:55:09 IST,25.99,90.4,8.0,3.4,50.11872336272722,0.6521739130434783
2021-05-31 02:00:36 IST,24.65,94.77,24.0,3.4,50.11872336272722,0.3846153846153846
2021-05-29 13:30:11 IST,24.79,91.61,3.4,3.4,50.11872336272722,0.8152173913043479
2021-05-01 01:04:27 IST,37.03,72.34,50.0,3.4,50.11872336272722,0.23076923076923073
2021-04-28 14:34:52 IST,26.83,92.5,10.0,3.4,50.11872336272722,0.6000000000000001
2021-04-28 10:39:12 IST,26.62,92.46,10.0,3.4,50.11872336272722,0.6000000000000001
2021-04-15 02:00:21 IST,36.5,70.42,10.0,3.4,50.11872336272722,0.6000000000000001
2021-04-13 15:37:42 IST,36.65,71.56,10.0,3.4,50.11872336272722,0.6000000000000001
2021-03-30 04:19:58 IST,34.93,73.63,10.0,3.4,50.11872336272722,0.6000000000000001
2021-03-15 06:04:02 IST,34.99,73.48,10.0,3.4,50.11872336272722,0.6000000000000001
2021-03-10 07:50:34 IST,32.7,76.62,5.0,3.4,50.11872336272722,0.75
2021-03-06 13:44:30 IST,39.0,72.84,10.0,3.4,50.11872336272722,0.6000000000000001
2021-02-23 17:45:20 IST,23.98,94.1,94.0,3.4,50.11872336272722,0.13761467889908258
2021-02-20 03:21:11 IST,27.9,87.3,10.0,3.4,50.11872336272722,0.6000000000000001
2021-02-19 07:59:23 IST,28.21,87.25,55.0,3.4,50.11872336272722,0.2142857142857143
2021-02-15 17:07:09 IST,25.32,93.83,30.0,3.4,50.11872336272722,0.3333333333333333
2021-02-04 00:27:27 IST,23.45,94.21,5.0,3.4,50.11872336272722,0.75
2021-01-30 16:09:40 IST,19.56,77.67,10.0,3.4,50.11872336272722,0.6000000000000001
2021-01-29 18:57:48 IST,39.68,74.78,10.0,3.4,50.11872336272722,0.6000000000000001
2020-12-20 23:43:51 IST,22.98,93.77,10.0,3.4,50.11872336272722,0.6000000000000001
2020-12-15 23:47:50 IST,23.82,93.11,57.0,3.4,50.11872336272722,0.20833333333333334
2020-12-05 10:46:37 IST,26.92,92.67,10.0,3.4,50.11872336272722,0.6000000000000001
2020-11-11 09:22:15 IST,24.6,93.56,29.0,3.4,50.11872336272722,0.3409090909090909
2020-11-09 16:17:46 IST,20.13,72.82,5.0,3.4,50.11872336272722,0.75
2020-11-09 06:46:41 IST,21.89,79.57,12.0,3.4,50.11872336272722,0.5555555555555556
2020-11-09 05:31:24 IST,20.14,72.88,5.0,3.4,50.11872336272722,0.75
2020-11-08 23:16:24 IST,33.44,75.67,10.0,3.4,50.11872336272722,0.6000000000000001
2020-11-08 15:02:43 IST,24.09,94.11,46.0,3.4,50.11872336272722,0.24590163934426232
2020-11-04 01:56:11 IST,23.85,94.58,170.0,3.4,50.11872336272722,0.08108108108108107
2020-11-01 08:01:37 IST,27.44,96.3,10.0,3.4,50.11872336272722,0.6000000000000001
2020-11-01 00:13:55 IST,28.21,92.43,67.0,3.4,50.11872336272722,0.18292682926829268
2020-10-12 01:54:50 IST,25.13,94.96,10.0,3.4,50.11872336272722,0.6000000000000001
2020-10-09 03:12:50 IST,24.62,94.52,10.0,3.4,50.11872336272722,0.6000000000000001
2020-10-03 19:53:08 IST,36.9,77.09,10.0,3.4,50.11872336272722,0.6000000000000001
2020-09-06 07:30:05 IST,27.83,92.24,10.0,3.4,50.11872336272722,0.6000000000000001
2020-09-01 07:36:52 IST,26.37,96.67,190.0,3.4,50.11872336272722,0.07317073170731708
2020-08-28 01:02:46 IST,27.93,92.03,5.0,3.4,50.11872336272722,0.75
2020-08-27 22:13:24 IST,27.13,92.48,10.0,3.4,50.11872336272722,0.6000000000000001
2020-08-25 18:18:08 IST,30.61,78.89,10.0,3.4,50.11872336272722,0.6000000000000001
2020-08-03 16:54:17 IST,36.72,70.53,35.0,3.4,50.11872336272722,0.3
2020-07-23 10:31:33 IST,38.59,69.86,30.0,3.4,50.11872336272722,0.3333333333333333
2020-07-15 05:34:32 IST,36.36,70.29,250.0,3.4,50.11872336272722,0.056603773584905655
2020-07-10 00:03:06 IST,36.62,69.92,84.0,3.4,50.11872336272722,0.15151515151515152
2020-07-08 07:43:39 IST,35.87,70.78,130.0,3.4,50.11872336272722,0.10344827586206898
2020-07-07 18:41:19 IST,37.64,71.88,143.4,3.4,50.11872336272722,0.0946969696969697
2020-07-07 01:33:16 IST,28.36,92.12,170.0,3.4,50.11872336272722,0.08108108108108107
2020-06-19 12:03:38 IST,39.09,68.89,10.0,3.4,50.11872336272722,0.6000000000000001
2020-06-19 08:54:35 IST,36.59,70.96,30.0,3.4,50.11872336272722,0.3333333333333333
2020-06-17 21:02:26 IST,36.57,70.75,10.0,3.4,50.11872336272722,0.6000000000000001
2020-06-15 04:01:11 IST,33.0,75.9,5.0,3.4,50.11872336272722,0.75
2020-06-12 19:03:42 IST,26.4,91.3,10.0,3.4,50.11872336272722,0.6000000000000001
2020-06-11 15:14:54 IST,39.9,74.7,30.0,3.4,50.11872336272722,0.3333333333333333
2020-06-02 07:09:00 IST,19.5,77.1,10.0,3.4,50.11872336272722,0.6000000000000001
2020-05-27 15:33:36 IST,36.7,71.7,70.0,3.4,50.11872336272722,0.1764705882352941
2020-05-25 11:22:41 IST,36.1,70.8,90.0,3.4,50.11872336272722,0.14285714285714285
2020-05-22 21:36:58 IST,23.6,94.0,16.0,3.4,50.11872336272722,0.48387096774193555
2020-05-10 13:45:29 IST,28.8,77.2,5.0,3.4,50.11872336272722,0.75
2020-05-09 23:00:09 IST,37.9,72.2,80.0,3.4,50.11872336272722,0.15789473684210528
2020-05-09 06:20:02 IST,24.3,93.8,30.0,3.4,50.11872336272722,0.3333333333333333
2020-05-03 07:49:36 IST,32.5,78.8,10.0,3.4,50.11872336272722,0.6000000000000001
2020-04-27 22:54:58 IST,19.5,77.2,9.0,3.4,50.11872336272722,0.625
2020-04-08 07:32:51 IST,32.6,71.2,10.0,3.4,50.11872336272722,0.6000000000000001
2020-03-24 20:07:47 IST,32.9,73.6,22.0,3.4,50.11872336272722,0.4054054054054054
2020-03-21 00:22:11 IST,36.8,71.4,10.0,3.4,50.11872336272722,0.6000000000000001
2020-03-06 16:47:11 IST,24.7,94.3,14.0,3.4,50.11872336272722,0.5172413793103449
2020-03-04 17:12:34 IST,33.3,75.6,5.0,3.4,50.11872336272722,0.75
2020-03-01 13:00:25 IST,35.02,69.73,38.0,3.4,50.11872336272722,0.2830188679245283
2020-02-23 05:12:35 IST,25.7,94.9,30.0,3.4,50.11872336272722,0.3333333333333333
2020-02-22 17:01:10 IST,23.9,94.3,26.0,3.4,50.11872336272722,0.36585365853658536
2020-02-22 05:59:09 IST,27.4,91.9,5.0,3.4,50.11872336272722,0.75
2020-02-06 09:02:05 IST,36.4,71.1,110.0,3.4,50.11872336272722,0.12000000000000002
2020-01-20 11:45:22 IST,32.8,73.3,10.0,3.4,50.11872336272722,0.6000000000000001
2020-01-12 11:55:48 IST,32.3,76.2,5.0,3.4,50.11872336272722,0.75
2020-01-03 10:46:52 IST,32.7,76.5,5.0,3.4,50.11872336272722,0.75
2020-01-01 08:10:18 IST,36.1,69.5,40.0,3.4,50.11872336272722,0.27272727272727276
2019-12-13 21:55:07 IST,20.0,72.7,10.0,3.4,50.11872336272722,0.6000000000000001
2019-12-05 03:47:44 IST,37.2,72.1,235.0,3.4,50.11872336272722,0.06000000000000001
2019-11-24 13:20:12 IST,30.4,79.3,10.0,3.4,50.11872336272722,0.6000000000000001
2019-11-16 04:09:59 IST,31.0,69.9,24.0,3.4,50.11872336272722,0.3846153846153846
2019-11-05 15:49:35 IST,24.3,93.5,13.0,3.4,50.11872336272722,0.5357142857142857
2019-10-31 12:44:58 IST,31.5,77.0,10.0,3.4,50.11872336272722,0.6000000000000001
2019-10-29 11:31:47 IST,32.7,76.4,5.0,3.4,50.11872336272722,0.75
2019-10-12 20:52:24 IST,33.1,74.5,6.8,3.4,50.11872336272722,0.6880733944954128
2019-10-07 05:52:19 IST,38.1,74.3,35.0,3.4,50.11872336272722,0.3
2019-09-24 17:38:16 IST,33.2,73.8,10.0,3.4,50.11872336272722,0.6000000000000001
2019-09-22 12:47:22 IST,19.9,72.7,10.0,3.4,50.11872336272722,0.6000000000000001
2019-09-08 00:05:30 IST,32.9,76.1,10.0,3.4,50.11872336272722,0.6000000000000001
2019-09-05 22:22:55 IST,24.7,92.9,31.0,3.4,50.11872336272722,0.32608695652173914
2019-08-06 01:38:55 IST,26.1,89.9,33.0,3.4,50.11872336272722,0.3125
2021-07-23 18:42:01 IST,27.35,86.86,10.0,3.5,56.23413251903491,0.6000000000000001
2021-07-22 16:28:47 IST,24.84,94.15,40.0,3.5,56.23413251903491,0.27272727272727276
2021-07-15 07:23:18 IST,17.47,73.26,5.0,3.5,56.23413251903491,0.75
2021-07-15 00:03:08 IST,36.52,71.14,10.0,3.5,56.23413251903491,0.6000000000000001
2021-07-05 16:36:17 IST,22.46,93.64,10.0,3.5,56.23413251903491,0.6000000000000001
2021-06-13 00:01:27 IST,20.81,84.99,5.0,3.5,56.23413251903491,0.75
2021-06-03 08:16:27 IST,24.27,94.28,10.0,3.5,56.23413251903491,0.6000000000000001
2021-06-01 23:48:30 IST,26.77,92.42,10.0,3.5,56.23413251903491,0.6000000000000001
2021-05-29 01:29:04 IST,25.57,91.78,10.0,3.5,56.23413251903491,0.6000000000000001
2021-05-23 00:56:15 IST,35.27,73.57,5.0,3.5,56.23413251903491,0.75
2021-05-05 19:22:12 IST,26.68,92.39,27.0,3.5,56.23413251903491,0.35714285714285715
2021-05-03 16:11:29 IST,25.9,95.21,53.9,3.5,56.23413251903491,0.21770682148040638
2021-04-30 16:49:28 IST,26.58,92.51,40.0,3.5,56.23413251903491,0.27272727272727276
2021-04-30 01:59:13 IST,37.22,71.68,27.0,3.5,56.23413251903491,0.35714285714285715
2021-04-16 03:03:30 IST,32.28,76.29,10.0,3.5,56.23413251903491,0.6000000000000001
2021-03-30 04:03:50 IST,34.86,73.42,10.0,3.5,56.23413251903491,0.6000000000000001
2021-03-25 17:07:22 IST,34.58,76.84,30.0,3.5,56.23413251903491,0.3333333333333333
2021-03-20 23:22:17 IST,22.66,91.79,10.0,3.5,56.23413251903491,0.6000000000000001
2021-03-20 07:30:37 IST,28.0,88.92,75.0,3.5,56.23413251903491,0.16666666666666666
2021-03-16 11:15:21 IST,26.08,94.4,18.0,3.5,56.23413251903491,0.45454545454545453
2021-03-09 12:34:34 IST,32.64,76.5,10.0,3.5,56.23413251903491,0.6000000000000001
2021-03-08 10:38:38 IST,32.95,75.83,5.0,3.5,56.23413251903491,0.75
2021-03-07 14:46:58 IST,35.01,78.18,10.0,3.5,56.23413251903491,0.6000000000000001
2021-03-02 07:15:38 IST,39.0,75.16,10.0,3.5,56.23413251903491,0.6000000000000001
2021-02-16 21:55:17 IST,34.43,77.68,5.0,3.5,56.23413251903491,0.75
2021-02-15 21:23:47 IST,25.41,85.35,5.0,3.5,56.23413251903491,0.75
2021-02-15 05:25:26 IST,22.02,93.79,10.0,3.5,56.23413251903491,0.6000000000000001
2021-02-09 19:26:22 IST,36.41,71.19,50.0,3.5,56.23413251903491,0.23076923076923073
2021-02-08 06:48:31 IST,29.44,74.4,24.0,3.5,56.23413251903491,0.3846153846153846
2021-02-08 04:56:02 IST,34.22,73.61,30.0,3.5,56.23413251903491,0.3333333333333333
2021-02-06 08:27:34 IST,28.95,73.52,5.0,3.5,56.23413251903491,0.75
2021-01-31 04:35:59 IST,39.53,72.43,10.0,3.5,56.23413251903491,0.6000000000000001
2021-01-28 00:26:25 IST,25.96,95.66,16.0,3.5,56.23413251903491,0.48387096774193555
2021-01-25 02:15:31 IST,27.51,93.21,11.0,3.5,56.23413251903491,0.5769230769230769
2021-01-21 04:03:15 IST,22.02,94.5,10.0,3.5,56.23413251903491,0.6000000000000001
2021-01-17 22:00:45 IST,20.03,72.82,5.0,3.5,56.23413251903491,0.75
2021-01-17 13:53:20 IST,37.48,75.11,10.0,3.5,56.23413251903491,0.6000000000000001
2021-01-09 23:02:48 IST,22.93,94.22,50.0,3.5,56.23413251903491,0.23076923076923073
2021-01-04 10:58:43 IST,34.28,74.52,5.0,3.5,56.23413251903491,0.75
2020-12-27 03:18:20 IST,27.41,96.55,10.0,3.5,56.23413251903491,0.6000000000000001
2020-12-03 13:40:06 IST,34.49,75.95,10.0,3.5,56.23413251903491,0.6000000000000001
2020-11-03 17:28:17 IST,24.39,92.53,20.0,3.5,56.23413251903491,0.4285714285714286
2020-11-02 14:14:33 IST,38.94,70.85,10.0,3.5,56.23413251903491,0.6000000000000001
2020-11-02 06:54:43 IST,32.97,78.55,10.0,3.5,56.23413251903491,0.6000000000000001
2020-11-01 04:46:13 IST,30.48,91.0,56.0,3.5,56.23413251903491,0.2112676056338028
2020-10-31 18:16:37 IST,22.0,79.7,10.0,3.5,56.23413251903491,0.6000000000000001
2020-10-29 19:27:58 IST,23.27,94.6,10.0,3.5,56.23413251903491,0.6000000000000001
2020-10-26 13:20:02 IST,31.21,77.74,10.0,3.5,56.23413251903491,0.6000000000000001
2020-10-15 21:05:24 IST,24.65,93.59,36.0,3.5,56.23413251903491,0.29411764705882354
2020-10-06 21:33:31 IST,19.98,72.88,8.0,3.5,56.23413251903491,0.6521739130434783
2020-09-29 09:06:59 IST,27.35,92.11,5.0,3.5,56.23413251903491,0.75
2020-09-22 02:50:43 IST,20.01,72.79,5.0,3.5,56.23413251903491,0.75
2020-09-21 21:00:14 IST,31.18,78.51,10.0,3.5,56.23413251903491,0.6000000000000001
2020-09-11 22:19:41 IST,19.89,62.95,276.0,3.5,56.23413251903491,0.051546391752577324
2020-09-11 03:57:50 IST,19.95,72.76,10.0,3.5,56.23413251903491,0.6000000000000001
2020-09-11 03:29:20 IST,19.84,72.41,10.0,3.5,56.23413251903491,0.6000000000000001
2020-09-11 02:08:30 IST,27.76,87.8,10.0,3.5,56.23413251903491,0.6000000000000001
2020-09-07 08:07:19 IST,19.99,72.8,5.0,3.5,56.23413251903491,0.75
2020-08-22 12:41:05 IST,27.82,94.19,10.0,3.5,56.23413251903491,0.6000000000000001
2020-08-20 16:33:55 IST,24.22,94.35,70.0,3.5,56.23413251903491,0.1764705882352941
2020-08-12 04:18:40 IST,29.66,95.73,183.0,3.5,56.23413251903491,0.07575757575757576
2020-08-09 12:09:25 IST,36.88,70.94,200.0,3.5,56.23413251903491,0.06976744186046512
2020-08-08 05:26:15 IST,26.6,92.59,10.0,3.5,56.23413251903491,0.6000000000000001
2020-08-06 13:22:44 IST,36.07,71.35,200.0,3.5,56.23413251903491,0.06976744186046512
2020-08-04 05:52:17 IST,24.36,93.59,30.0,3.5,56.23413251903491,0.3333333333333333
2020-07-31 18:43:44 IST,36.59,70.9,130.0,3.5,56.23413251903491,0.10344827586206898
2020-07-24 11:08:13 IST,26.18,93.04,25.0,3.5,56.23413251903491,0.37499999999999994
2020-07-20 22:02:29 IST,33.01,75.87,5.0,3.5,56.23413251903491,0.75
2020-07-20 02:30:47 IST,24.98,94.63,10.0,3.5,56.23413251903491,0.6000000000000001
2020-07-19 21:33:59 IST,17.36,73.92,10.0,3.5,56.23413251903491,0.6000000000000001
2020-07-18 20:31:36 IST,23.31,93.48,10.0,3.5,56.23413251903491,0.6000000000000001
2020-07-14 15:46:37 IST,37.42,68.56,10.0,3.5,56.23413251903491,0.6000000000000001
2020-07-14 08:32:59 IST,26.56,94.87,10.0,3.5,56.23413251903491,0.6000000000000001
2020-07-11 15:13:13 IST,38.35,73.03,50.0,3.5,56.23413251903491,0.23076923076923073
2020-06-28 21:53:43 IST,36.65,70.93,18.0,3.5,56.23413251903491,0.45454545454545453
2020-06-15 15:56:03 IST,23.4,70.3,15.0,3.5,56.23413251903491,0.5
2020-06-15 15:01:17 IST,36.2,70.5,178.0,3.5,56.23413251903491,0.07772020725388601
2020-06-03 12:37:13 IST,36.7,71.0,15.0,3.5,56.23413251903491,0.5
2020-06-02 07:57:47 IST,37.0,71.0,200.0,3.5,56.23413251903491,0.06976744186046512
2020-06-02 04:53:18 IST,28.2,91.9,10.0,3.5,56.23413251903491,0.6000000000000001
2020-05-18 07:53:48 IST,32.3,76.0,5.0,3.5,56.23413251903491,0.75
2020-05-08 20:07:08 IST,36.3,70.7,130.0,3.5,56.23413251903491,0.10344827586206898
2020-05-08 14:49:41 IST,36.1,70.7,150.0,3.5,56.23413251903491,0.09090909090909091
2020-05-05 12:09:45 IST,24.2,94.4,84.0,3.5,56.23413251903491,0.15151515151515152
